Tokenizing,Formalisasi
"['walaupun', 'sudah', 'lte', 'tetep', 'aja', 'lemot', 'untuk', 'wilayah', 'kalimantan', 'selatan', 'tanah', 'bumbu', 'angsana', 'gak', 'stabil', 'jauh', 'dari', 'harapan']","['walaupun', 'sudah', 'lte', 'tetep', 'saja', 'lelet', 'untuk', 'wilayah', 'kalimantan', 'selatan', 'tanah', 'bumbu', 'angsana', 'gak', 'stabil', 'jauh', 'dari', 'harapan']"
"['mantul', 'sangat', 'membantu', 'dengan', 'harga', 'yg', 'irit', 'di', 'kantong']","['mantul', 'sangat', 'membantu', 'dengan', 'harga', 'yang', 'irit', 'di', 'kantong']"
"['di', 'sukahati', 'citeureup', 'bogor', 'sinyalnya', 'lemah', 'tolong', 'pelayanannya', 'di', 'tingkatkan']","['di', 'terserah', 'citeureup', 'bogor', 'sinyalnya', 'lemah', 'tolong', 'pelayanannya', 'di', 'tingkatkan']"
"['saya', 'sangat', 'puas', 'dengan', 'pelayanan', 'xl', 'selain', 'jaringan', 'cepat', 'dan', 'tidak', 'lelet', 'kerjaan', 'saya', 'jadi', 'lancar']","['saya', 'sangat', 'puas', 'dengan', 'pelayanan', 'xl', 'selain', 'jaringan', 'cepat', 'dan', 'tidak', 'lambat', 'kerjaan', 'saya', 'jadi', 'lancar']"
"['tolong', 'donk', 'jaringan', 'xl', 'didaerah', 'kedung', 'pengawas', 'kab', 'bekasi', 'ditingkatkan', 'lagi', 'masa', 'tiap', 'hujan', 'dikit', 'susah', 'banget', 'buat', 'online', 'sebelum', 'musim', 'hujan', 'sii', 'ok', 'jaringannya', 'klo', 'udh', 'ok', 'ditambahin', 'lagi', 'bintangnya']","['tolong', 'donk', 'jaringan', 'xl', 'didaerah', 'kedung', 'pengawas', 'kabupaten', 'bekasi', 'ditingkatkan', 'lagi', 'masa', 'tiap', 'hujan', 'dikit', 'susah', 'banget', 'buat', 'online', 'sebelum', 'musim', 'hujan', 'sii', 'ok', 'jaringannya', 'kalau', 'udh', 'ok', 'ditambahin', 'lagi', 'bintangnya']"
"['parah', 'xl', 'sekarang', 'parah', 'bener', 'masa', 'iya', 'aplksinya', 'susah', 'banget', 'di', 'buka', 'mana', 'keluar', 'mulu', 'lagi', 'ngeselin', 'parah', 'terlalu', 'berat', 'bebannya', 'nih', 'kayaknya', 'katanya', 'prioritas', 'tapi', 'malah', 'dibikin', 'emosi', 'mulu', 'apanya', 'yg', 'prioritas', 'coba', 'belom', 'lagi', 'kendala', 'sinyal', 'yang', 'sekrang', 'lemotnya', 'masya', 'allah', 'padahal', 'tower', 'xl', 'samping', 'rumah', 'loh', 'kok', 'bisa', 'sinyal', 'xl', 'gk', 'bagus', 'bener', 'beda', 'dari', 'yang', 'dlu', 'pokoknya', 'xl', 'kalau', 'bisa', 'lebih', 'amanah', 'laginya', 'aplikasinya', 'juga', 'diringankan', 'dong', 'jangan', 'berat', 'susah', 'banget', 'dah', 'bukanya']","['parah', 'xl', 'sekarang', 'parah', 'benar', 'masa', 'iya', 'aplikasi', 'susah', 'banget', 'di', 'buka', 'mana', 'keluar', 'melulu', 'lagi', 'ngeselin', 'parah', 'terlalu', 'berat', 'bebannya', 'ini', 'kayaknya', 'katanya', 'prioritas', 'tapi', 'bahkan', 'dibikin', 'emosi', 'melulu', 'apanya', 'yang', 'prioritas', 'coba', 'belum', 'lagi', 'kendala', 'sinyal', 'yang', 'sekarang', 'lelet', 'masya', 'allah', 'padahal', 'tower', 'xl', 'samping', 'rumah', 'loh', 'kok', 'bisa', 'sinyal', 'xl', 'gk', 'bagus', 'benar', 'beda', 'dari', 'yang', 'dulu', 'pokoknya', 'xl', 'kalau', 'bisa', 'lebih', 'amanah', 'laginya', 'aplikasinya', 'juga', 'diringankan', 'dong', 'jangan', 'berat', 'susah', 'banget', 'sudah', 'bukanya']"
"['sangat', 'senang', 'memakai', 'apk', 'ini', 'banyak', 'sekali', 'promo', 'dan', 'murah']","['sangat', 'senang', 'memakai', 'aplikasi', 'ini', 'banyak', 'sekali', 'promo', 'dan', 'murah']"
"['skrng', 'gk', 'pernah', 'beli', 'paket', 'data', 'xl', 'dimana', 'mana', 'skrng', 'lemot', 'sinyal', 'nya', 'parah', 'ini', 'beli', 'paket', 'nelpon', 'cuma', 'biar', 'gk', 'hangus', 'aja', 'nih', 'nomor']","['sekarang', 'gk', 'pernah', 'beli', 'paket', 'data', 'xl', 'dimana', 'mana', 'sekarang', 'lelet', 'sinyal', 'nya', 'parah', 'ini', 'beli', 'paket', 'telpon', 'cuma', 'biar', 'gk', 'hangus', 'saja', 'ini', 'nomor']"
"['aplikasi', 'berat', 'sering', 'lag', 'beda', 'sama', 'axisnet', 'yang', 'enteng', 'kalo', 'gak', 'berat', 'lagi', 'gw', 'tambahin', 'bintangnya']","['aplikasi', 'berat', 'sering', 'lag', 'beda', 'sama', 'axisnet', 'yang', 'ringan', 'kalau', 'gak', 'berat', 'lagi', 'saya', 'tambah', 'bintangnya']"
"['jelek', 'parah', 'penanganan', 'keluhan', 'chat', 'live', 'melalui', 'my', 'xl', 'super', 'lemot', 'jawabannya', 'mengulang', 'ulang', 'disuruh', 'menunggu', 'bolak', 'balik', 'menunggu', 'mungkin', 'gk', 'masalah', 'lha', 'ini', 'berulang', 'kali', 'jelek', 'parah', 'pelayanannya', 'beli', 'paket', 'extra', 'combo', 'vip', 'plus', 'bonusnya', 'gak', 'sesuai', 'ini', 'sama', 'saja', 'penipuan']","['jelek', 'parah', 'penanganan', 'keluhan', 'pesan', 'langsung', 'melalui', 'my', 'xl', 'super', 'lelet', 'jawabannya', 'mengulang', 'ulang', 'disuruh', 'menunggu', 'bolak', 'balik', 'menunggu', 'mungkin', 'gk', 'masalah', 'lha', 'ini', 'berulang', 'kali', 'jelek', 'parah', 'pelayanannya', 'beli', 'paket', 'ekstra', 'kombo', 'vip', 'plus', 'bonusnya', 'gak', 'sesuai', 'ini', 'sama', 'saja', 'penipuan']"
"['knp', 'didownload', 'di', 'upgrade', 'msh', 'tidak', 'bisa', 'masuk', 'halaman', 'layar', 'hp', 'kl', 'maw', 'cek', 'kuota', 'masuk', 'playstore', 'dl', 'cari', 'my', 'xl']","['kenapa', 'unduh', 'di', 'meningkatkan', 'masih', 'tidak', 'bisa', 'masuk', 'halaman', 'layar', 'seluler', 'kalau', 'mau', 'cek', 'kuota', 'masuk', 'playstore', 'dulu', 'cari', 'my', 'xl']"
"['buka', 'myxl', 'susah', 'sekali', 'harus', 'pakai', 'wifi', 'operator', 'lain', 'baru', 'bisa', 'dibuka', 'padahal', 'aplikasi', 'lancar', 'aja']","['buka', 'myxl', 'susah', 'sekali', 'harus', 'pakai', 'wifi', 'operator', 'lain', 'baru', 'bisa', 'dibuka', 'padahal', 'aplikasi', 'lancar', 'saja']"
"['hujan', 'ngeleg', 'gerimis', 'ngeleg', 'najis', 'bener', 'sumpah', 'padahal', 'xl', 'udh', 'dari', 'dulu', 'jaman', 'gprs', 'tpi', 'sekarang', 'berasa', 'monyet', 'bener', 'ccuih']","['hujan', 'lelet', 'gerimis', 'lelet', 'najis', 'benar', 'sumpah', 'padahal', 'xl', 'udh', 'dari', 'dulu', 'jaman', 'gprs', 'tapi', 'sekarang', 'berasa', 'monyet', 'benar', 'ccuih']"
"['sinyalnya', 'sering', 'susah', 'tolong', 'donk', 'di', 'perbaiki', 'lbih', 'baik', 'lg', 'trimakasiih']","['sinyalnya', 'sering', 'susah', 'tolong', 'donk', 'di', 'perbaiki', 'lebih', 'baik', 'lagi', 'terima kasih']"
"['internet', 'klo', 'lagi', 'gak', 'bisa', 'lamanya', 'berjam', 'jam', 'fitur', 'live', 'chat', 'nya', 'gak', 'bisa', 'digunakan', 'telp', 'ke', 'cs', 'pun', 'sibuk', 'terus', 'mao', 'berhenti', 'langganan', 'mesti', 'nunggu', 'thn', 'dulu']","['internet', 'kalau', 'lagi', 'gak', 'bisa', 'lamanya', 'berjam', 'jam', 'fitur', 'langsung', 'pesan', 'nya', 'gak', 'bisa', 'digunakan', 'telepon', 'ke', 'cs', 'pun', 'sibuk', 'terus', 'mau', 'berhenti', 'langganan', 'mesti', 'nunggu', 'tahun', 'dulu']"
"['sekarang', 'jadi', 'agak', 'mendingan', 'soal', 'jaringan', 'tapi', 'muncul', 'lagi', 'masalah', 'apknya', 'keseringan', 'update']","['sekarang', 'jadi', 'agak', 'mendingan', 'soal', 'jaringan', 'tapi', 'muncul', 'lagi', 'masalah', 'aplikasi', 'keseringan', 'terbaru']"
"['xl', 'klok', 'memberi', 'masa', 'aktif', 'nya', 'kalah', 'ama', 'telkomsel', 'lagi', 'pula', 'telkomsel', 'lebih', 'banyak', 'lagi', 'promo', 'nya', 'dari', 'xl', 'saya', 'harap', 'xl', 'bisa', 'memberikan', 'lebih', 'terima', 'kasih']","['xl', 'kalau', 'memberi', 'masa', 'aktif', 'nya', 'kalah', 'sama', 'telkomsel', 'lagi', 'pula', 'telkomsel', 'lebih', 'banyak', 'lagi', 'promo', 'nya', 'dari', 'xl', 'saya', 'harap', 'xl', 'bisa', 'memberikan', 'lebih', 'terima', 'kasih']"
"['dulu', 'kalau', 'diskon', 'kuota', 'nya', 'konsisten', 'nanti', 'saya', 'kasih', 'terimakasih', 'myxl']","['dulu', 'kalau', 'diskon', 'kuota', 'nya', 'konsisten', 'nanti', 'saya', 'kasih', 'terima kasih', 'myxl']"
"['terimakasih', 'myxl', 'baik', 'banget', 'sama', 'penggunanya', 'sampai', 'kasih', 'bonus', 'saya', 'juga', 'merasa', 'aman', 'jika', 'memakai', 'xl', 'tidak', 'seperti', 'provider', 'yg', 'lain', 'lagi', 'lagi', 'browsing', 'bentar', 'malah', 'kena', 'sms', 'langganan', 'oh', 'iya', 'buat', 'kalian', 'yg', 'beli', 'paket', 'tapi', 'dapet', 'sedikit', 'please', 'baca', 'keterangan', 'paket', 'yg', 'mau', 'kamu', 'beli', 'indonesia', 'darurat', 'membaca', 'semoga', 'xl', 'semakin', 'di', 'depan']","['terima kasih', 'myxl', 'baik', 'banget', 'sama', 'penggunanya', 'sampai', 'kasih', 'bonus', 'saya', 'juga', 'merasa', 'aman', 'jika', 'memakai', 'xl', 'tidak', 'seperti', 'provider', 'yang', 'lain', 'lagi', 'lagi', 'menjelajah', 'sebentar', 'bahkan', 'kena', 'sms', 'langganan', 'oh', 'iya', 'buat', 'kalian', 'yang', 'beli', 'paket', 'tapi', 'dapat', 'sedikit', 'tolong', 'baca', 'keterangan', 'paket', 'yang', 'mau', 'kamu', 'beli', 'indonesia', 'darurat', 'membaca', 'semoga', 'xl', 'semakin', 'di', 'depan']"
"['saya', 'sangat', 'rekomendasi', 'sekali', 'bagi', 'kalian', 'kaum', 'boke', 'yang', 'ingin', 'kouta', 'besar', 'pake', 'xl', 'soal', 'nya', 'setiap', 'pake', 'xl', 'kalian', 'pasti', 'menang', 'promo', 'rekomendasi', 'banget', 'lah', 'pokonya', 'untuk', 'sinyal', 'di', 'desa', 'ku', 'lumaya', 'cepat', 'bisa', 'sampai', 'mb', 'perdetik', 'kalo', 'nge', 'download']","['saya', 'sangat', 'rekomendasi', 'sekali', 'bagi', 'kalian', 'kaum', 'miskin', 'yang', 'ingin', 'kouta', 'besar', 'pakai', 'xl', 'soal', 'nya', 'setiap', 'pakai', 'xl', 'kalian', 'pasti', 'menang', 'promo', 'rekomendasi', 'banget', 'lah', 'pokok', 'untuk', 'sinyal', 'di', 'desa', 'ku', 'lumayan', 'cepat', 'bisa', 'sampai', 'mb', 'perdetik', 'kalau', 'nge', 'unduh']"
"['saya', 'merasa', 'kecewa', 'dengan', 'xl', 'sudah', 'berapa', 'kali', 'ada', 'diskon', 'dan', 'saya', 'ingin', 'membeli', 'dengan', 'pulsa', 'tapi', 'ketika', 'ingin', 'membeli', 'pulsa', 'diskonya', 'ilang', 'sangat', 'merugikan']","['saya', 'merasa', 'kecewa', 'dengan', 'xl', 'sudah', 'berapa', 'kali', 'ada', 'diskon', 'dan', 'saya', 'ingin', 'membeli', 'dengan', 'pulsa', 'tapi', 'ketika', 'ingin', 'membeli', 'pulsa', 'diskon', 'hilang', 'sangat', 'merugikan']"
"['semua', 'mudah', 'di', 'lakukan', 'dengan', 'aplikasi', 'ini', 'banyak', 'membantu', 'jika', 'mau', 'pilih', 'paket', 'data', 'dan', 'banyak', 'bonusnya']","['semua', 'mudah', 'di', 'lakukan', 'dengan', 'aplikasi', 'ini', 'banyak', 'membantu', 'jika', 'mau', 'pilih', 'paket', 'data', 'dan', 'banyak', 'bonusnya']"
"['buruk', 'sekali', 'pelayanan', 'xl', 'pertanyaan', 'tidak', 'terjawab', 'hanya', 'mesin', 'penjawab', 'yang', 'ngobrol', 'dengan', 'kita', 'telpon', 'cs', 'diputus', 'total', 'tapi', 'pelayanan', 'chat', 'buruk', 'hanya', 'mesin', 'mesin', 'penjawab', 'yg', 'menerima']","['buruk', 'sekali', 'pelayanan', 'xl', 'pertanyaan', 'tidak', 'terjawab', 'hanya', 'mesin', 'penjawab', 'yang', 'ngobrol', 'dengan', 'kita', 'telepon', 'cs', 'diputus', 'total', 'tapi', 'pelayanan', 'pesan', 'buruk', 'hanya', 'mesin', 'mesin', 'penjawab', 'yang', 'menerima']"
"['tong', 'dong', 'dibenahi', 'jaringan', 'aplikasi', 'ini', 'hampir', 'jam', 'gak', 'selesai', 'bisa', 'buka', 'aplikasi', 'xl', 'ini', 'sial']","['tong', 'dong', 'dibenahi', 'jaringan', 'aplikasi', 'ini', 'hampir', 'jam', 'gak', 'selesai', 'bisa', 'buka', 'aplikasi', 'xl', 'ini', 'sial']"
"['pulsa', 'saya', 'terus', 'di', 'potong', 'saat', 'isi', 'ulang', 'padahal', 'data', 'saya', 'nga', 'di', 'nyalain']","['pulsa', 'saya', 'terus', 'di', 'potong', 'saat', 'isi', 'ulang', 'padahal', 'data', 'saya', 'nga', 'di', 'nyala']"
"['jaringan', 'xl', 'di', 'pabuaran', 'bojonggede', 'bogor', 'payah', 'saat', 'mau', 'donlot', 'myxl', 'dari', 'playstore', 'malah', 'muter', 'alias', 'loding', 'gmn', 'mau', 'kasih', 'bintang', 'ke', 'mbak', 'maya', 'jaringan', 'xl', 'mhn', 'agar', 'diperbaiki', 'lagi', 'kalo', 'mau', 'dijawab', 'keluhan', 'pelanggan', 'jgn', 'pake', 'sistem', 'atau', 'mesin', 'robot']","['jaringan', 'xl', 'di', 'pabuaran', 'bojonggede', 'bogor', 'payah', 'saat', 'mau', 'unduh', 'myxl', 'dari', 'playstore', 'bahkan', 'muter', 'alias', 'memuat', 'gmn', 'mau', 'kasih', 'bintang', 'ke', 'kakak', 'maya', 'jaringan', 'xl', 'mohon', 'agar', 'diperbaiki', 'lagi', 'kalau', 'mau', 'dijawab', 'keluhan', 'konsumen', 'jangan', 'pakai', 'sistem', 'atau', 'mesin', 'robot']"
"['saya', 'pengguna', 'sejak', 'dari', 'dulu', 'tapi', 'kenapa', 'akhir', 'ini', 'jaringan', 'sering', 'eror', 'kecewa', 'juga', 'akhirnya']","['saya', 'pengguna', 'sejak', 'dari', 'dulu', 'tapi', 'kenapa', 'akhir', 'ini', 'jaringan', 'sering', 'error', 'kecewa', 'juga', 'akhirnya']"
"['lag', 'mulu', 'buat', 'main', 'game', 'onnline', 'malah', 'ke', 'restart', 'mulu', 'lemot', 'klo', 'loading', 'lama', 'klo', 'hujan', 'jg', 'tambah', 'parah', 'jadi', 'gak', 'mood', 'buat', 'make', 'hp', 'tolong', 'di', 'atasi', 'supaya', 'lebih', 'baik', 'hp', 'saya', 'kasian', 'saya', 'banting', 'mulu']","['lag', 'melulu', 'buat', 'main', 'game', 'online', 'bahkan', 'ke', 'restart', 'melulu', 'lelet', 'kalau', 'loading', 'lama', 'kalau', 'hujan', 'juga', 'tambah', 'parah', 'jadi', 'gak', 'suasana', 'buat', 'make', 'seluler', 'tolong', 'di', 'atasi', 'supaya', 'lebih', 'baik', 'seluler', 'saya', 'kasian', 'saya', 'banting', 'melulu']"
"['xl', 'lebih', 'memudahkan', 'dalam', 'berkomunikasi', 'cepat', 'praktis', 'serta', 'efisien', 'dan', 'terjangkau', 'semoga', 'xl', 'lebih', 'maju', 'lagi', 'mengikuti', 'perkembangan', 'jaman', 'dan', 'lebih', 'memudahkan', 'dalam', 'berkomunikasi', 'antar', 'pengguna', 'terima', 'kasih', 'xl', 'you', 'are', 'always', 'the', 'best']","['xl', 'lebih', 'memudahkan', 'dalam', 'berkomunikasi', 'cepat', 'praktis', 'serta', 'efisien', 'dan', 'terjangkau', 'semoga', 'xl', 'lebih', 'maju', 'lagi', 'mengikuti', 'perkembangan', 'jaman', 'dan', 'lebih', 'memudahkan', 'dalam', 'berkomunikasi', 'antar', 'pengguna', 'terima', 'kasih', 'xl', 'you', 'are', 'selalu', 'the', 'terbaik']"
"['sinyal', 'internet', 'makin', 'lama', 'makin', 'busuk', 'bukanya', 'bagus', 'telepon', 'cs', 'jg', 'percuma', 'ujung', 'nya', 'cuma', 'di', 'suruh', 'matiin', 'hp', 'doang', 'kalo', 'tau', 'kaya', 'gini', 'mendingan', 'pindah', 'ke', 'telkomsel']","['sinyal', 'internet', 'makin', 'lama', 'makin', 'busuk', 'bukanya', 'bagus', 'telepon', 'cs', 'juga', 'percuma', 'ujung', 'nya', 'cuma', 'di', 'suruh', 'mati', 'seluler', 'doang', 'kalau', 'tahu', 'kaya', 'gini', 'mendingan', 'pindah', 'ke', 'telkomsel']"
"['main', 'semua', 'game', 'online', 'lag', 'payah', 'payah', 'payah', 'halo', 'xl', 'mau', 'bangkrut', 'kah', 'sinyal', 'gak', 'stabil', 'bikin', 'lose', 'streak', '*', 'pdhal', 'sya', 'pemakai', 'krtu', 'xl', 'lumayan', 'lama', 'tapi', 'lama', 'klamaan', 'ngcewain', 'cok']","['main', 'semua', 'game', 'online', 'lag', 'payah', 'payah', 'payah', 'halo', 'xl', 'mau', 'bangkrut', 'kah', 'sinyal', 'gak', 'stabil', 'bikin', 'kalah', 'beruntun', '*', 'padahal', 'sya', 'pemakai', 'kartu', 'xl', 'lumayan', 'lama', 'tapi', 'lama', 'klamaan', 'kecewa', 'anjing']"
"['banyak', 'diskon', 'nya', 'mks', 'xl', 'kuota', 'untuk', 'belajar', 'daring', 'anak', 'saya', 'jangan', 'pernah', 'lelah', 'memberikan', 'diskon', 'supaya', 'di', 'masa', 'pandemi', 'ini', 'ortu', 'bisa', 'membelikan', 'kuota', 'yang', 'ramah', 'dikantong']","['banyak', 'diskon', 'nya', 'terima kasih', 'xl', 'kuota', 'untuk', 'belajar', 'daring', 'anak', 'saya', 'jangan', 'pernah', 'lelah', 'memberikan', 'diskon', 'supaya', 'di', 'masa', 'pandemi', 'ini', 'orang tua', 'bisa', 'membelikan', 'kuota', 'yang', 'ramah', 'dikantong']"
"['sinyal', 'xl', 'makin', 'ke', 'sini', 'makin', 'buruk', 'trimakasih', 'sekarang', 'sudah', 'bagus', 'lagi', 'sinyalnya', 'walaupun', 'ujan', 'tetap', 'lancar']","['sinyal', 'xl', 'makin', 'ke', 'sini', 'makin', 'buruk', 'terima kasih', 'sekarang', 'sudah', 'bagus', 'lagi', 'sinyalnya', 'walaupun', 'ujan', 'tetap', 'lancar']"
"['aplikasi', 'yang', 'cukup', 'membantu', 'dan', 'cepat', 'dalam', 'menanggapi', 'permasalahan', 'yang', 'dihadapi', 'pengguna']","['aplikasi', 'yang', 'cukup', 'membantu', 'dan', 'cepat', 'dalam', 'menanggapi', 'permasalahan', 'yang', 'dihadapi', 'pengguna']"
"['klw', 'bisa', 'untuk', 'melakukan', 'transaksi', 'bisa', 'dengan', 'bca', 'virtual', 'account', 'juga']","['kalau', 'bisa', 'untuk', 'melakukan', 'transaksi', 'bisa', 'dengan', 'bca', 'virtual', 'akun', 'juga']"
"['xl', 'jelek', 'buanget', 'padahal', 'udh', 'kontrol', 'pulsa', 'masih', 'aja', 'bisa', 'pulsa', 'saya', 'sedot', 'padahal', 'gak', 'pernah', 'minjem', 'pulsa', 'fix', 'ganti', 'kartu', 'dan', 'yunistal']","['xl', 'jelek', 'banget', 'padahal', 'udh', 'kontrol', 'pulsa', 'masih', 'saja', 'bisa', 'pulsa', 'saya', 'sedot', 'padahal', 'gak', 'pernah', 'pinjam', 'pulsa', 'memperbaiki', 'ganti', 'kartu', 'dan', 'copot']"
"['jaringan', 'internet', 'semakin', 'busuk', 'sinyal', 'tapi', 'gak', 'bisa', 'dipake', 'apalagi', 'djancok', 'mendingan', 'pindah', 'ke', 'operator', 'lain']","['jaringan', 'internet', 'semakin', 'busuk', 'sinyal', 'tapi', 'gak', 'bisa', 'dipake', 'apalagi', 'anjing', 'mendingan', 'pindah', 'ke', 'operator', 'lain']"
"['lebih', 'hemat', 'tapi', 'saran', 'kalau', 'bisa', 'kalau', 'masih', 'ada', 'kuota', 'seharusnya', 'tidak', 'hangus', 'hehehe', 'tx']","['lebih', 'hemat', 'tapi', 'saran', 'kalau', 'bisa', 'kalau', 'masih', 'ada', 'kuota', 'seharusnya', 'tidak', 'hangus', 'ketawa', 'tx']"
"['bisa', 'cek', 'kuota', 'dgn', 'simpel', 'terbaik']","['bisa', 'cek', 'kuota', 'dengan', 'simpel', 'terbaik']"
"['tolong', 'ya', 'tolong', 'banget', 'perbaiki', 'masalah', 'sinyal', 'perluas', 'lagi', 'jangkauan', 'lte', 'nya', 'ini', 'susah', 'banget', 'di', 'pakenya', 'padahal', 'udah', 'di', 'restart', 'juga', 'masih', 'lemot', 'mohon', 'dengan', 'sangataku', 'mendukung', 'banget', 'xl', 'kok']","['tolong', 'iya', 'tolong', 'banget', 'perbaiki', 'masalah', 'sinyal', 'perluas', 'lagi', 'jangkauan', 'lte', 'nya', 'ini', 'susah', 'banget', 'di', 'pakai', 'padahal', 'sudah', 'di', 'restart', 'juga', 'masih', 'lelet', 'mohon', 'dengan', 'sangat', 'mendukung', 'banget', 'xl', 'kok']"
"['pulsa', 'sisa', 'paketan', 'selalu', 'berkurang', 'dan', 'selalu', 'ada', 'sms', 'ga', 'jelas', 'yg', 'nyedot', 'pls', 'biasa']","['pulsa', 'sisa', 'paketan', 'selalu', 'berkurang', 'dan', 'selalu', 'ada', 'sms', 'ga', 'jelas', 'yang', 'sedot', 'tolong', 'biasa']"
"['untuk', 'aplikasi', 'ini', 'sangat', 'bermanfaat', 'sebab', 'awake', 'dewe', 'iso', 'tau', 'piro', 'nya', 'paketan', 'yang', 'iseh', 'ono', 'dadine', 'angel', 'untuk', 'mengecek', 'paketan', 'hanya', 'mlebu', 'ke', 'palikasi', 'lalu', 'cek', 'paketan', 'awake', 'dw', 'simple', 'kok', 'masalah', 'jaringan', 'nak', 'ning', 'daerahmu', 'jelek', 'ya', 'tanyao', 'sama', 'temen', 'mu', 'apa', 'tetanggamu', 'pake', 'kartu', 'apa', 'bagaimana', 'signalnya', 'klo', 'ndek', 'daerah', 'saya', 'signale', 'ngaceng', 'trus', 'jadinya', 'uwenak']","['untuk', 'aplikasi', 'ini', 'sangat', 'bermanfaat', 'sebab', 'kita', 'sendiri', 'bisa', 'tahu', 'berapa', 'nya', 'paketan', 'yang', 'iseh', 'ono', 'jadi', 'susah', 'untuk', 'mengecek', 'paketan', 'hanya', 'masuk', 'ke', 'aplikasi', 'lalu', 'cek', 'paketan', 'kita', 'dw', 'sederhana', 'kok', 'masalah', 'jaringan', 'nak', 'ning', 'daerahmu', 'jelek', 'iya', 'tanya', 'sama', 'teman', 'mu', 'apa', 'tetanggamu', 'pakai', 'kartu', 'apa', 'bagaimana', 'sinyal', 'kalau', 'ndek', 'daerah', 'saya', 'sinyal', 'berdiri', 'terus', 'jadinya', 'enak']"
"['aplikasi', 'nya', 'buruk', 'tidak', 'bisa', 'di', 'buka', 'pas', 'kuota', 'abis', 'sama', 'pelayanan', 'live', 'chat', 'nya', 'ancur', 'ga', 'pernah', 'di', 'respon', 'cs']","['aplikasi', 'nya', 'buruk', 'tidak', 'bisa', 'di', 'buka', 'pas', 'kuota', 'habis', 'sama', 'pelayanan', 'langsung', 'pesan', 'nya', 'hancur', 'ga', 'pernah', 'di', 'respon', 'cs']"
"['selamat', 'siang', 'min', 'hanya', 'cuman', 'mau', 'kasih', 'info', 'tolong', 'buat', 'daerah', 'belawan', 'canang', 'dan', 'sekitarnya', 'knapa', 'setiap', 'siang', 'dan', 'tengah', 'malam', 'sinyal', 'xl', 'tidak', 'ada', 'min', 'sekian', 'info', 'terima', 'kasih']","['selamat', 'siang', 'min', 'hanya', 'cuman', 'mau', 'kasih', 'informasi', 'tolong', 'buat', 'daerah', 'berlawanan', 'laki', 'dan', 'sekitarnya', 'kenapa', 'setiap', 'siang', 'dan', 'tengah', 'malam', 'sinyal', 'xl', 'tidak', 'ada', 'min', 'sekian', 'informasi', 'terima', 'kasih']"
"['semoga', 'lebih', 'banyak', 'pilihan', 'paket', 'ekonomis', 'spt', 'competitor', 'agar', 'bs', 'lebih', 'hemat']","['semoga', 'lebih', 'banyak', 'pilihan', 'paket', 'ekonomis', 'seperti', 'kompetitor', 'agar', 'bisa', 'lebih', 'hemat']"
"['lumayan', 'bagus', 'apk', 'nya', 'tapi', 'lebih', 'bagus', 'lagi', 'kalau', 'kita', 'bisa', 'beli', 'paket', 'gaming', 'atau', 'lainnya', 'tanpa', 'harus', 'ada', 'pake', 'reguler']","['lumayan', 'bagus', 'aplikasi', 'nya', 'tapi', 'lebih', 'bagus', 'lagi', 'kalau', 'kita', 'bisa', 'beli', 'paket', 'game', 'atau', 'lainnya', 'tanpa', 'harus', 'ada', 'pakai', 'reguler']"
"['plis', 'lah', 'sinya', 'perbaiki', 'gw', 'maen', 'ml', 'gabisa', 'wa', 'pending', 'jangan', 'promo', 'mulu', 'tpi', 'sinyal', 'mash', 'gitu', 'aja']","['tolong', 'lah', 'sinyal', 'perbaiki', 'saya', 'main', 'ml', 'tidak bisa', 'wa', 'menunda', 'jangan', 'promo', 'melulu', 'tapi', 'sinyal', 'masih', 'gitu', 'saja']"
"['sedag', 'terjadi', 'masalah', 'terus', 'kalau', 'mau', 'buka', 'aplikasi', 'myxl', 'padahal', 'udah', 'update']","['sedang', 'terjadi', 'masalah', 'terus', 'kalau', 'mau', 'buka', 'aplikasi', 'myxl', 'padahal', 'sudah', 'terbaru']"
"['setiap', 'mau', 'ambil', 'bonus', 'kuota', 'setelah', 'isi', 'pulsa', 'di', 'link', 'selalu', 'gagal', 'jadi', 'percuma', 'itu', 'bonus', 'ga', 'kepake']","['setiap', 'mau', 'ambil', 'bonus', 'kuota', 'setelah', 'isi', 'pulsa', 'di', 'link', 'selalu', 'gagal', 'jadi', 'percuma', 'itu', 'bonus', 'ga', 'dipakai']"
"['bonus', 'nya', 'ga', 'tentu', 'kalo', 'mau', 'komplen', 'maya', 'kurang', 'puas', 'dalam', 'membahas', 'keluhan', 'kita', 'krn', 'maya', 'hanya', 'sistem', 'kako', 'bs', 'kita', 'tuh', 'langsung', 'hub', 'dengan', 'cs', 'sdm', 'nya']","['bonus', 'nya', 'ga', 'tentu', 'kalau', 'mau', 'komplain', 'maya', 'kurang', 'puas', 'dalam', 'membahas', 'keluhan', 'kita', 'karena', 'maya', 'hanya', 'sistem', 'kalo', 'bisa', 'kita', 'tuh', 'langsung', 'hubungi', 'dengan', 'cs', 'sdm', 'nya']"
"['tingkatkan', 'terus', 'kualitas', 'kuota', 'nya', 'harga', 'murah', 'dapetnya', 'gede', 'itu', 'pelanggan', 'yg', 'pengen']","['tingkatkan', 'terus', 'kualitas', 'kuota', 'nya', 'harga', 'murah', 'dapat', 'gede', 'itu', 'konsumen', 'yang', 'ingin']"
