CaseFolding,Tokenizing
parah  xl sekarang parah bener masa iya aplksinya susah banget di buka  mana keluar mulu lagi ngeselin parah  terlalu berat bebannya nih kayaknya  katanya prioritas tapi malah dibikin emosi mulu  apanya yg prioritas coba belom lagi kendala sinyal yang sekrang lemotnya masya allah  padahal tower xl samping rumah loh  kok bisa sinyal xl gk bagus bener  beda dari yang dlu  pokoknya xl kalau bisa lebih amanah laginya  aplikasinya juga diringankan dong jangan berat  susah banget dah bukanya,"['parah', 'xl', 'sekarang', 'parah', 'bener', 'masa', 'iya', 'aplksinya', 'susah', 'banget', 'di', 'buka', 'mana', 'keluar', 'mulu', 'lagi', 'ngeselin', 'parah', 'terlalu', 'berat', 'bebannya', 'nih', 'kayaknya', 'katanya', 'prioritas', 'tapi', 'malah', 'dibikin', 'emosi', 'mulu', 'apanya', 'yg', 'prioritas', 'coba', 'belom', 'lagi', 'kendala', 'sinyal', 'yang', 'sekrang', 'lemotnya', 'masya', 'allah', 'padahal', 'tower', 'xl', 'samping', 'rumah', 'loh', 'kok', 'bisa', 'sinyal', 'xl', 'gk', 'bagus', 'bener', 'beda', 'dari', 'yang', 'dlu', 'pokoknya', 'xl', 'kalau', 'bisa', 'lebih', 'amanah', 'laginya', 'aplikasinya', 'juga', 'diringankan', 'dong', 'jangan', 'berat', 'susah', 'banget', 'dah', 'bukanya']"
sangat senang memakai apk ini  banyak sekali promo dan murah,"['sangat', 'senang', 'memakai', 'apk', 'ini', 'banyak', 'sekali', 'promo', 'dan', 'murah']"
skrng gk pernah beli paket data xl  dimana mana skrng lemot sinyal nya parah  ini beli paket nelpon cuma biar gk hangus aja nih nomor,"['skrng', 'gk', 'pernah', 'beli', 'paket', 'data', 'xl', 'dimana', 'mana', 'skrng', 'lemot', 'sinyal', 'nya', 'parah', 'ini', 'beli', 'paket', 'nelpon', 'cuma', 'biar', 'gk', 'hangus', 'aja', 'nih', 'nomor']"
aplikasi berat sering lag beda sama axisnet yang enteng kalo gak berat lagi gw tambahin bintangnya,"['aplikasi', 'berat', 'sering', 'lag', 'beda', 'sama', 'axisnet', 'yang', 'enteng', 'kalo', 'gak', 'berat', 'lagi', 'gw', 'tambahin', 'bintangnya']"
jelek parah penanganan keluhan chat live melalui my xl  super lemot  jawabannya mengulang ulang  disuruh menunggu bolak balik  menunggu mungkin gk masalah  lha ini berulang kali  jelek parah pelayanannya  beli paket extra combo vip plus  bonusnya gak sesuai  ini sama saja penipuan,"['jelek', 'parah', 'penanganan', 'keluhan', 'chat', 'live', 'melalui', 'my', 'xl', 'super', 'lemot', 'jawabannya', 'mengulang', 'ulang', 'disuruh', 'menunggu', 'bolak', 'balik', 'menunggu', 'mungkin', 'gk', 'masalah', 'lha', 'ini', 'berulang', 'kali', 'jelek', 'parah', 'pelayanannya', 'beli', 'paket', 'extra', 'combo', 'vip', 'plus', 'bonusnya', 'gak', 'sesuai', 'ini', 'sama', 'saja', 'penipuan']"
knp didownload di upgrade msh tidak bisa masuk halaman layar hp kl maw cek kuota masuk playstore dl cari my xl,"['knp', 'didownload', 'di', 'upgrade', 'msh', 'tidak', 'bisa', 'masuk', 'halaman', 'layar', 'hp', 'kl', 'maw', 'cek', 'kuota', 'masuk', 'playstore', 'dl', 'cari', 'my', 'xl']"
buka myxl susah sekali harus pakai wifi operator lain baru bisa dibuka  padahal aplikasi lancar aja,"['buka', 'myxl', 'susah', 'sekali', 'harus', 'pakai', 'wifi', 'operator', 'lain', 'baru', 'bisa', 'dibuka', 'padahal', 'aplikasi', 'lancar', 'aja']"
hujan ngeleg  gerimis ngeleg  najis bener sumpah  padahal xl udh dari dulu jaman gprs tpi sekarang berasa monyet bener ccuih,"['hujan', 'ngeleg', 'gerimis', 'ngeleg', 'najis', 'bener', 'sumpah', 'padahal', 'xl', 'udh', 'dari', 'dulu', 'jaman', 'gprs', 'tpi', 'sekarang', 'berasa', 'monyet', 'bener', 'ccuih']"
sinyalnya sering susah  tolong donk di perbaiki lbih baik lg  trimakasiih,"['sinyalnya', 'sering', 'susah', 'tolong', 'donk', 'di', 'perbaiki', 'lbih', 'baik', 'lg', 'trimakasiih']"
internet klo lagi gak bisa lamanya berjam jam  fitur live chat nya gak bisa digunakan  telp ke cs pun sibuk terus  mao berhenti langganan mesti nunggu  thn dulu  ,"['internet', 'klo', 'lagi', 'gak', 'bisa', 'lamanya', 'berjam', 'jam', 'fitur', 'live', 'chat', 'nya', 'gak', 'bisa', 'digunakan', 'telp', 'ke', 'cs', 'pun', 'sibuk', 'terus', 'mao', 'berhenti', 'langganan', 'mesti', 'nunggu', 'thn', 'dulu']"
sekarang jadi agak mendingan soal jaringan tapi muncul lagi masalah apknya keseringan update,"['sekarang', 'jadi', 'agak', 'mendingan', 'soal', 'jaringan', 'tapi', 'muncul', 'lagi', 'masalah', 'apknya', 'keseringan', 'update']"
xl klok memberi masa aktif nya kalah ama telkomsel lagi pula telkomsel lebih banyak lagi promo nya dari xl saya harap xl bisa memberikan lebih terima kasih,"['xl', 'klok', 'memberi', 'masa', 'aktif', 'nya', 'kalah', 'ama', 'telkomsel', 'lagi', 'pula', 'telkomsel', 'lebih', 'banyak', 'lagi', 'promo', 'nya', 'dari', 'xl', 'saya', 'harap', 'xl', 'bisa', 'memberikan', 'lebih', 'terima', 'kasih']"
 dulu  kalau diskon kuota nya konsisten nanti saya kasih terimakasih myxl,"['dulu', 'kalau', 'diskon', 'kuota', 'nya', 'konsisten', 'nanti', 'saya', 'kasih', 'terimakasih', 'myxl']"
terimakasih myxl baik banget sama penggunanya sampai kasih bonus  saya juga merasa aman jika memakai xl  tidak seperti provider yg lain lagi lagi browsing bentar malah kena sms langganan  oh iya buat kalian yg beli paket tapi dapet sedikit please baca keterangan paket yg mau kamu beli indonesia darurat membaca semoga xl semakin di depan,"['terimakasih', 'myxl', 'baik', 'banget', 'sama', 'penggunanya', 'sampai', 'kasih', 'bonus', 'saya', 'juga', 'merasa', 'aman', 'jika', 'memakai', 'xl', 'tidak', 'seperti', 'provider', 'yg', 'lain', 'lagi', 'lagi', 'browsing', 'bentar', 'malah', 'kena', 'sms', 'langganan', 'oh', 'iya', 'buat', 'kalian', 'yg', 'beli', 'paket', 'tapi', 'dapet', 'sedikit', 'please', 'baca', 'keterangan', 'paket', 'yg', 'mau', 'kamu', 'beli', 'indonesia', 'darurat', 'membaca', 'semoga', 'xl', 'semakin', 'di', 'depan']"
 saya sangat rekomendasi sekali bagi kalian kaum boke yang ingin kouta besar pake xl soal nya setiap pake xl kalian pasti menang promo rekomendasi banget lah pokonya untuk sinyal di desa ku lumaya cepat bisa sampai  mb perdetik kalo nge download,"['saya', 'sangat', 'rekomendasi', 'sekali', 'bagi', 'kalian', 'kaum', 'boke', 'yang', 'ingin', 'kouta', 'besar', 'pake', 'xl', 'soal', 'nya', 'setiap', 'pake', 'xl', 'kalian', 'pasti', 'menang', 'promo', 'rekomendasi', 'banget', 'lah', 'pokonya', 'untuk', 'sinyal', 'di', 'desa', 'ku', 'lumaya', 'cepat', 'bisa', 'sampai', 'mb', 'perdetik', 'kalo', 'nge', 'download']"
saya merasa kecewa dengan xl  sudah berapa kali ada diskon dan saya ingin membeli dengan pulsa tapi  ketika ingin membeli pulsa diskonya ilang  sangat merugikan,"['saya', 'merasa', 'kecewa', 'dengan', 'xl', 'sudah', 'berapa', 'kali', 'ada', 'diskon', 'dan', 'saya', 'ingin', 'membeli', 'dengan', 'pulsa', 'tapi', 'ketika', 'ingin', 'membeli', 'pulsa', 'diskonya', 'ilang', 'sangat', 'merugikan']"
semua mudah di lakukan dengan aplikasi ini banyak membantu jika mau pilih paket data dan banyak bonusnya,"['semua', 'mudah', 'di', 'lakukan', 'dengan', 'aplikasi', 'ini', 'banyak', 'membantu', 'jika', 'mau', 'pilih', 'paket', 'data', 'dan', 'banyak', 'bonusnya']"
buruk sekali pelayanan xl pertanyaan tidak terjawab hanya mesin penjawab yang ngobrol dengan kita telpon cs diputus total tapi pelayanan chat buruk hanya mesin mesin penjawab yg menerima,"['buruk', 'sekali', 'pelayanan', 'xl', 'pertanyaan', 'tidak', 'terjawab', 'hanya', 'mesin', 'penjawab', 'yang', 'ngobrol', 'dengan', 'kita', 'telpon', 'cs', 'diputus', 'total', 'tapi', 'pelayanan', 'chat', 'buruk', 'hanya', 'mesin', 'mesin', 'penjawab', 'yg', 'menerima']"
tong dong  dibenahi  jaringan aplikasi ini hampir jam gak selesai  bisa buka aplikasi xl ini  sial,"['tong', 'dong', 'dibenahi', 'jaringan', 'aplikasi', 'ini', 'hampir', 'jam', 'gak', 'selesai', 'bisa', 'buka', 'aplikasi', 'xl', 'ini', 'sial']"
pulsa saya terus di potong saat isi ulang padahal data saya nga di nyalain,"['pulsa', 'saya', 'terus', 'di', 'potong', 'saat', 'isi', 'ulang', 'padahal', 'data', 'saya', 'nga', 'di', 'nyalain']"
jaringan xl di pabuaran bojonggede  bogor payah saat mau donlot myxl dari playstore malah muter  alias loding  gmn mau kasih bintang ke mbak maya jaringan xl mhn agar diperbaiki lagi  kalo mau dijawab keluhan pelanggan jgn pake sistem atau mesin robot,"['jaringan', 'xl', 'di', 'pabuaran', 'bojonggede', 'bogor', 'payah', 'saat', 'mau', 'donlot', 'myxl', 'dari', 'playstore', 'malah', 'muter', 'alias', 'loding', 'gmn', 'mau', 'kasih', 'bintang', 'ke', 'mbak', 'maya', 'jaringan', 'xl', 'mhn', 'agar', 'diperbaiki', 'lagi', 'kalo', 'mau', 'dijawab', 'keluhan', 'pelanggan', 'jgn', 'pake', 'sistem', 'atau', 'mesin', 'robot']"
saya pengguna sejak dari dulu tapi kenapa akhir  ini jaringan sering eror  kecewa juga akhirnya,"['saya', 'pengguna', 'sejak', 'dari', 'dulu', 'tapi', 'kenapa', 'akhir', 'ini', 'jaringan', 'sering', 'eror', 'kecewa', 'juga', 'akhirnya']"
lag mulu buat main game onnline malah ke restart mulu  lemot klo loading lama  klo hujan jg tambah parah jadi gak mood buat make hp  tolong di atasi supaya lebih baik  hp saya kasian saya banting mulu,"['lag', 'mulu', 'buat', 'main', 'game', 'onnline', 'malah', 'ke', 'restart', 'mulu', 'lemot', 'klo', 'loading', 'lama', 'klo', 'hujan', 'jg', 'tambah', 'parah', 'jadi', 'gak', 'mood', 'buat', 'make', 'hp', 'tolong', 'di', 'atasi', 'supaya', 'lebih', 'baik', 'hp', 'saya', 'kasian', 'saya', 'banting', 'mulu']"
xl lebih memudahkan dalam berkomunikasi cepat praktis serta efisien dan terjangkau  semoga xl lebih maju lagi mengikuti perkembangan jaman dan lebih memudahkan dalam berkomunikasi antar pengguna  terima kasih xl you are always the best,"['xl', 'lebih', 'memudahkan', 'dalam', 'berkomunikasi', 'cepat', 'praktis', 'serta', 'efisien', 'dan', 'terjangkau', 'semoga', 'xl', 'lebih', 'maju', 'lagi', 'mengikuti', 'perkembangan', 'jaman', 'dan', 'lebih', 'memudahkan', 'dalam', 'berkomunikasi', 'antar', 'pengguna', 'terima', 'kasih', 'xl', 'you', 'are', 'always', 'the', 'best']"
sinyal internet makin lama makin busuk bukanya bagus  telepon cs jg percuma ujung nya cuma di suruh matiin hp doang  kalo tau kaya gini mendingan pindah ke telkomsel,"['sinyal', 'internet', 'makin', 'lama', 'makin', 'busuk', 'bukanya', 'bagus', 'telepon', 'cs', 'jg', 'percuma', 'ujung', 'nya', 'cuma', 'di', 'suruh', 'matiin', 'hp', 'doang', 'kalo', 'tau', 'kaya', 'gini', 'mendingan', 'pindah', 'ke', 'telkomsel']"
main semua game online lag  payah payah payah halo xl mau bangkrut kah sinyal gak stabil bikin lose streak * pdhal sya pemakai krtu xl lumayan lama tapi lama klamaan ngcewain cok,"['main', 'semua', 'game', 'online', 'lag', 'payah', 'payah', 'payah', 'halo', 'xl', 'mau', 'bangkrut', 'kah', 'sinyal', 'gak', 'stabil', 'bikin', 'lose', 'streak', '*', 'pdhal', 'sya', 'pemakai', 'krtu', 'xl', 'lumayan', 'lama', 'tapi', 'lama', 'klamaan', 'ngcewain', 'cok']"
banyak diskon nya  mks xl kuota untuk belajar daring anak saya jangan pernah lelah memberikan diskon  supaya di masa pandemi ini ortu bisa membelikan kuota yang ramah dikantong,"['banyak', 'diskon', 'nya', 'mks', 'xl', 'kuota', 'untuk', 'belajar', 'daring', 'anak', 'saya', 'jangan', 'pernah', 'lelah', 'memberikan', 'diskon', 'supaya', 'di', 'masa', 'pandemi', 'ini', 'ortu', 'bisa', 'membelikan', 'kuota', 'yang', 'ramah', 'dikantong']"
sinyal xl makin ke sini makin buruk  trimakasih sekarang sudah bagus lagi sinyalnya walaupun ujan tetap lancar,"['sinyal', 'xl', 'makin', 'ke', 'sini', 'makin', 'buruk', 'trimakasih', 'sekarang', 'sudah', 'bagus', 'lagi', 'sinyalnya', 'walaupun', 'ujan', 'tetap', 'lancar']"
aplikasi yang cukup membantu dan cepat dalam menanggapi permasalahan yang dihadapi pengguna,"['aplikasi', 'yang', 'cukup', 'membantu', 'dan', 'cepat', 'dalam', 'menanggapi', 'permasalahan', 'yang', 'dihadapi', 'pengguna']"
klw bisa untuk melakukan transaksi bisa dengan bca virtual account  juga,"['klw', 'bisa', 'untuk', 'melakukan', 'transaksi', 'bisa', 'dengan', 'bca', 'virtual', 'account', 'juga']"
xl jelek buanget padahal udh kontrol pulsa masih aja bisa pulsa saya sedot padahal gak pernah minjem pulsa fix ganti kartu dan yunistal,"['xl', 'jelek', 'buanget', 'padahal', 'udh', 'kontrol', 'pulsa', 'masih', 'aja', 'bisa', 'pulsa', 'saya', 'sedot', 'padahal', 'gak', 'pernah', 'minjem', 'pulsa', 'fix', 'ganti', 'kartu', 'dan', 'yunistal']"
jaringan internet semakin busuk sinyal tapi gak bisa dipake  apalagi djancok mendingan pindah ke operator lain,"['jaringan', 'internet', 'semakin', 'busuk', 'sinyal', 'tapi', 'gak', 'bisa', 'dipake', 'apalagi', 'djancok', 'mendingan', 'pindah', 'ke', 'operator', 'lain']"
lebih hemat tapi saran kalau bisa kalau masih ada kuota seharusnya tidak hangus hehehe tx,"['lebih', 'hemat', 'tapi', 'saran', 'kalau', 'bisa', 'kalau', 'masih', 'ada', 'kuota', 'seharusnya', 'tidak', 'hangus', 'hehehe', 'tx']"
bisa cek kuota dgn simpel terbaik,"['bisa', 'cek', 'kuota', 'dgn', 'simpel', 'terbaik']"
tolong ya  tolong banget  perbaiki masalah sinyal  perluas lagi jangkauan lte nya  ini susah banget di pakenya  padahal udah di restart juga masih lemot  mohon dengan sangataku mendukung banget xl kok,"['tolong', 'ya', 'tolong', 'banget', 'perbaiki', 'masalah', 'sinyal', 'perluas', 'lagi', 'jangkauan', 'lte', 'nya', 'ini', 'susah', 'banget', 'di', 'pakenya', 'padahal', 'udah', 'di', 'restart', 'juga', 'masih', 'lemot', 'mohon', 'dengan', 'sangataku', 'mendukung', 'banget', 'xl', 'kok']"
pulsa sisa paketan selalu berkurang dan selalu ada sms ga jelas yg nyedot pls biasa,"['pulsa', 'sisa', 'paketan', 'selalu', 'berkurang', 'dan', 'selalu', 'ada', 'sms', 'ga', 'jelas', 'yg', 'nyedot', 'pls', 'biasa']"
untuk aplikasi ini sangat bermanfaat  sebab awake dewe iso tau piro nya paketan yang iseh ono dadine angel  untuk mengecek paketan  hanya mlebu ke palikasi lalu cek paketan awake dw  simple kok  masalah jaringan  nak ning daerahmu jelek ya tanyao sama temen mu apa tetanggamu pake kartu apa bagaimana signalnya  klo ndek daerah saya signale ngaceng trus jadinya uwenak,"['untuk', 'aplikasi', 'ini', 'sangat', 'bermanfaat', 'sebab', 'awake', 'dewe', 'iso', 'tau', 'piro', 'nya', 'paketan', 'yang', 'iseh', 'ono', 'dadine', 'angel', 'untuk', 'mengecek', 'paketan', 'hanya', 'mlebu', 'ke', 'palikasi', 'lalu', 'cek', 'paketan', 'awake', 'dw', 'simple', 'kok', 'masalah', 'jaringan', 'nak', 'ning', 'daerahmu', 'jelek', 'ya', 'tanyao', 'sama', 'temen', 'mu', 'apa', 'tetanggamu', 'pake', 'kartu', 'apa', 'bagaimana', 'signalnya', 'klo', 'ndek', 'daerah', 'saya', 'signale', 'ngaceng', 'trus', 'jadinya', 'uwenak']"
aplikasi nya buruk tidak bisa di buka pas kuota abis  sama pelayanan live chat nya ancur ga pernah di respon cs,"['aplikasi', 'nya', 'buruk', 'tidak', 'bisa', 'di', 'buka', 'pas', 'kuota', 'abis', 'sama', 'pelayanan', 'live', 'chat', 'nya', 'ancur', 'ga', 'pernah', 'di', 'respon', 'cs']"
selamat siang min  hanya cuman mau kasih info  tolong buat daerah belawan  canang dan sekitarnya knapa setiap siang dan tengah malam sinyal xl tidak ada min sekian info  terima kasih,"['selamat', 'siang', 'min', 'hanya', 'cuman', 'mau', 'kasih', 'info', 'tolong', 'buat', 'daerah', 'belawan', 'canang', 'dan', 'sekitarnya', 'knapa', 'setiap', 'siang', 'dan', 'tengah', 'malam', 'sinyal', 'xl', 'tidak', 'ada', 'min', 'sekian', 'info', 'terima', 'kasih']"
semoga lebih banyak pilihan paket ekonomis spt competitor agar bs lebih hemat,"['semoga', 'lebih', 'banyak', 'pilihan', 'paket', 'ekonomis', 'spt', 'competitor', 'agar', 'bs', 'lebih', 'hemat']"
lumayan bagus apk nya  tapi lebih bagus lagi kalau kita bisa beli paket gaming atau lainnya tanpa harus ada pake reguler,"['lumayan', 'bagus', 'apk', 'nya', 'tapi', 'lebih', 'bagus', 'lagi', 'kalau', 'kita', 'bisa', 'beli', 'paket', 'gaming', 'atau', 'lainnya', 'tanpa', 'harus', 'ada', 'pake', 'reguler']"
plis lah sinya perbaiki gw maen ml gabisa  wa pending jangan promo mulu tpi sinyal mash gitu  aja,"['plis', 'lah', 'sinya', 'perbaiki', 'gw', 'maen', 'ml', 'gabisa', 'wa', 'pending', 'jangan', 'promo', 'mulu', 'tpi', 'sinyal', 'mash', 'gitu', 'aja']"
sedag terjadi masalah terus kalau mau buka aplikasi myxl padahal udah update,"['sedag', 'terjadi', 'masalah', 'terus', 'kalau', 'mau', 'buka', 'aplikasi', 'myxl', 'padahal', 'udah', 'update']"
setiap mau ambil bonus kuota setelah isi pulsa di link selalu gagal  jadi percuma itu bonus ga kepake,"['setiap', 'mau', 'ambil', 'bonus', 'kuota', 'setelah', 'isi', 'pulsa', 'di', 'link', 'selalu', 'gagal', 'jadi', 'percuma', 'itu', 'bonus', 'ga', 'kepake']"
bonus nya ga tentu  kalo mau komplen maya kurang puas dalam membahas keluhan kita krn maya hanya sistem kako bs kita tuh langsung hub dengan cs sdm nya,"['bonus', 'nya', 'ga', 'tentu', 'kalo', 'mau', 'komplen', 'maya', 'kurang', 'puas', 'dalam', 'membahas', 'keluhan', 'kita', 'krn', 'maya', 'hanya', 'sistem', 'kako', 'bs', 'kita', 'tuh', 'langsung', 'hub', 'dengan', 'cs', 'sdm', 'nya']"
tingkatkan terus kualitas kuota nya harga murah dapetnya gede itu pelanggan yg pengen ,"['tingkatkan', 'terus', 'kualitas', 'kuota', 'nya', 'harga', 'murah', 'dapetnya', 'gede', 'itu', 'pelanggan', 'yg', 'pengen']"
kenapa nomer saya tidak terdaftar pada jaringan padahal nomer saya sering perpanjang masa tapi mau live chat di xl care kalah antrian rumah sakit,"['kenapa', 'nomer', 'saya', 'tidak', 'terdaftar', 'pada', 'jaringan', 'padahal', 'nomer', 'saya', 'sering', 'perpanjang', 'masa', 'tapi', 'mau', 'live', 'chat', 'di', 'xl', 'care', 'kalah', 'antrian', 'rumah', 'sakit']"
terlalu tipis buat jarak masa aktif  ketika melakukan pengisian ulang pulsa  dikira yang makek pada mampu doang mungkin  emang jaman sudah andorit  tapi belum tentu semua orang makek androit,"['terlalu', 'tipis', 'buat', 'jarak', 'masa', 'aktif', 'ketika', 'melakukan', 'pengisian', 'ulang', 'pulsa', 'dikira', 'yang', 'makek', 'pada', 'mampu', 'doang', 'mungkin', 'emang', 'jaman', 'sudah', 'andorit', 'tapi', 'belum', 'tentu', 'semua', 'orang', 'makek', 'androit']"
gini ye pas ujan sinyal nya kok jelek bet yak perasaan biasanya aja trs kalo nanggepin komentar setiap pengguna ngga usah disamain lah klo di samain kek gini rasanya ngga lu baca kaya lu diemin doang bng,"['gini', 'ye', 'pas', 'ujan', 'sinyal', 'nya', 'kok', 'jelek', 'bet', 'yak', 'perasaan', 'biasanya', 'aja', 'trs', 'kalo', 'nanggepin', 'komentar', 'setiap', 'pengguna', 'ngga', 'usah', 'disamain', 'lah', 'klo', 'di', 'samain', 'kek', 'gini', 'rasanya', 'ngga', 'lu', 'baca', 'kaya', 'lu', 'diemin', 'doang', 'bng']"
kartu gk jelas jaringan makin sini makin lemah bukan nya makin lama makin bagus ini makin buruk,"['kartu', 'gk', 'jelas', 'jaringan', 'makin', 'sini', 'makin', 'lemah', 'bukan', 'nya', 'makin', 'lama', 'makin', 'bagus', 'ini', 'makin', 'buruk']"
untuk pilihan paket bervariasi sangat suka  sinyal juga oke kekurangan nya cuma ngga tau ini bisa dibilang kekurangan atau gimana  cuman pas padam listrik  sinyal ikut padam hilang sama sekali sinyalnya,"['untuk', 'pilihan', 'paket', 'bervariasi', 'sangat', 'suka', 'sinyal', 'juga', 'oke', 'kekurangan', 'nya', 'cuma', 'ngga', 'tau', 'ini', 'bisa', 'dibilang', 'kekurangan', 'atau', 'gimana', 'cuman', 'pas', 'padam', 'listrik', 'sinyal', 'ikut', 'padam', 'hilang', 'sama', 'sekali', 'sinyalnya']"
ini kekecewaan yg ke dua kali nyesel saya bli kartu perdana nya lagi  pertama saya bli xl sekitar tahun sampe habis itu ganti tri sampe skarang coba bli perdana xl buat istri tapi kuotanya borosnya bukan main  pdhl kekuatan sinyal sama aja,"['ini', 'kekecewaan', 'yg', 'ke', 'dua', 'kali', 'nyesel', 'saya', 'bli', 'kartu', 'perdana', 'nya', 'lagi', 'pertama', 'saya', 'bli', 'xl', 'sekitar', 'tahun', 'sampe', 'habis', 'itu', 'ganti', 'tri', 'sampe', 'skarang', 'coba', 'bli', 'perdana', 'xl', 'buat', 'istri', 'tapi', 'kuotanya', 'borosnya', 'bukan', 'main', 'pdhl', 'kekuatan', 'sinyal', 'sama', 'aja']"
kalau bisa bikin aplikasi yg versi lite biar yg pake hp android versi lama bisa di buka tolong di perhatikan juga kami para pengguna hp android jadul,"['kalau', 'bisa', 'bikin', 'aplikasi', 'yg', 'versi', 'lite', 'biar', 'yg', 'pake', 'hp', 'android', 'versi', 'lama', 'bisa', 'di', 'buka', 'tolong', 'di', 'perhatikan', 'juga', 'kami', 'para', 'pengguna', 'hp', 'android', 'jadul']"
bagus sekali  tapi kalau cuaca buruk sinyal nya hilang  tolong perbaiki lagi,"['bagus', 'sekali', 'tapi', 'kalau', 'cuaca', 'buruk', 'sinyal', 'nya', 'hilang', 'tolong', 'perbaiki', 'lagi']"
mending di hapus aja yg namanya unlimited turbo lelet parah dulu pertama kali pakai xl di daerah saya ngebut  sekarang malah lelet parah  harus ke lantai baru bisa sosmed lancar  otw cari provider lain yang cocok di daerah saya terimakasih,"['mending', 'di', 'hapus', 'aja', 'yg', 'namanya', 'unlimited', 'turbo', 'lelet', 'parah', 'dulu', 'pertama', 'kali', 'pakai', 'xl', 'di', 'daerah', 'saya', 'ngebut', 'sekarang', 'malah', 'lelet', 'parah', 'harus', 'ke', 'lantai', 'baru', 'bisa', 'sosmed', 'lancar', 'otw', 'cari', 'provider', 'lain', 'yang', 'cocok', 'di', 'daerah', 'saya', 'terimakasih']"
